name,category,region,sub_region,source,source_url,raw_text,amount,deadline,registered_at,collected_at
2026년 G-유니콘 육성프로그램 참여기업 모집,창업,광주광역시,,온통청년,https://ccei.creativekorea.or.kr/gwangju/custom/notice_view.do?no=37380&div_code=&pn=1&kind=my&sPtime=now&sMenuType=&pagePerContents=8&cmntySeqNum=&menuSeqNum=&storyList=&sdate=&edate=&orderByVal=1&title=,"광주창조경제혁신센터는 지역 유망 창업기업의 지원을 통해 글로벌 유니콘 기업으로의 성장을 돕고자 「2026년 G-유니콘 육성프로그램」에 참여할 유망 혁신기업을 모집합니다. ○ 사업화지원
· 기본지원(’26. 5. ~ ’26. 12., 8개월): 1등 1.6억원 / 2등 1.4억원 / 3·4등 1억원 / 5등 9천만원
· 추가지원(’27. 1. ~ ’27. 3., 3개월): 우수기업 3개사(1등 3천만원 / 2등 2천만원 / 3등 1천만원)
· 사용항목: 인건비, 홍보비, 외주용역비, 지급수수료, 기계장치비, 재료비, 특허권 등 무형자산취득비, R&D 기술고도화, 글로벌 시장진출
※ 추가지원은 최종평가(’27.1.) 이후 지원 예정
※ 사업계획서 자금 사용계획 작성 시 기본지원 금액만 작성

○ 육성프로그램
· G-유니콘 전담지원(대·내외 홍보 전담지원 및 관련기관 연계)
· 투자유치 프로그램(IR데이 개최 등 투자자 밋업 지원)
· 오픈이노베이션(대·중견·중소기업 등 연계로 사업확장 지원)
· 글로벌 진출 프로그램(해외 진출 전문가 멘토링 및 유관기관 연계)
※ 육성프로그램 내용은 변경 가능(선정기업 사전 고지)",,20260330 ~ 20260410,2026-04-07,2026-05-04
2026 기획창작스튜디오 프리비즈 콘텐츠 제작지원,취업,광주광역시,,온통청년,https://youth.gwangju.go.kr/www/50?siteId=www&policyId=1333&url=%2Fwww%2Fpolicy%2FgjYgPolicyView,"광주정보문화산업진흥원에서 우수 콘텐츠 창작자 발굴 및 프리비즈 제작 지원을 통한 후속 제작·사업화 연계를 위해

「2026 기획창작스튜디오 프리비즈 콘텐츠 제작지원」대상자를 모집합니다. ○ 지원분야
· 애니메이션, 웹툰

○ 지원대상
· 예비창업자 및 창업 5년 미만의 사업자(공고일 기준)

○ 지원금
· (애니메이션) 최대 40,000천원 내
· (웹툰) 최대 30,000천원 내
· e나라도움을 통해 지원금 2회 분할 지급(1차 70%, 2차 30%)

○ 지원금 지급(안)
· 1차: 2026. 5~6월 중(협약 체결 및 이행(지급)보증보험증권 수령 후 지원금의 70% 지급)
· 2차: 2026. 8월 중(중간평가 통과 후 지원금의 30% 지급)
※ 최종 선정 과제 수, 결과물(최소분량), 지원금 액수 등은 선정평가위원회 결과에 따라 조정될 수 있음

○ 과제목표(결과물)
· 애니메이션: 총 1분 30초 이상(파일럿 영상, 콘셉트 트레일러, 주요 장면 프리비즈 영상, 쇼츠형 영상 등)
· 웹툰: 700컷 이상 분량의 웹툰 원고
· 신규 인력 채용 1인 이상(분야 공통)",,20260330 ~ 20260409,2026-04-07,2026-05-04
경남 관광기업 지역인재 채용지원,취업,경상남도,,온통청년,https://youth.gyeongnam.go.kr/,"- 관광기업 채용 인건비 지원(월 170만원, 최대 3개월, 기업별 최대 2명)
- 관광기업지원센터 멘토링 사업 연계 인사노무 컨설팅 제공
- 채용자 대상 관광 트렌드 및 실무 역량강화 교육(관광e배움터 연계)
- 지원조건 : 월 급여 2,156,880원 이상(최저시급 10,320원 준수),   4대 보험 가입 - 관광기업 채용 인건비 지원(월 170만원, 최대 3개월, 기업별 최대 2명)
- 관광기업지원센터 멘토링 사업 연계 인사노무 컨설팅 제공
- 채용자 대상 관광 트렌드 및 실무 역량강화 교육(관광e배움터 연계)
- 지원조건 : 월 급여 2,156,880원 이상(최저시급 10,320원 준수),   4대 보험 가입",,,2026-04-07,2026-05-04
매곡산업단지 복합개발사업,주택 및 거주지,울산광역시,,온통청년,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56095,"산업단지 근로자의 주거비 경감과 청년 창업을 연계할 수 있는 공공 임대주택을 공급하여 주거안정 및 일자리 창출   ○ 위    치 : 북구 매곡동 884-5번지(매곡3일반산업단지 내)
  ○ 사업규모 : 대지 2,734.1㎡(시유지) 연면적 16,234.62㎡, 지상17층
  ○ 사업기간 : ’20. 12. ~ ‘28. 6.
  ○ 사업내용 : 행복주택 144호, 공영주차장 130대",,20201201 ~ 20280630,2026-04-07,2026-05-04
신축 매입약정형 임대주택 공급,주택 및 거주지,울산광역시,,온통청년,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56094,"무주택 청년들에게 신축 약정형 매입임대주택을 공급하여 공공주택을 신속하게 확보하고 주거비 부담 해소  ○ 사업기간 : ′26 ~′28년
  ○ 사업규모 : 200호(청년형 24~26㎡)
  ○ 사업금액 : 26,000백만원(국10,710 기융11,900 시 3,390), 호당/130백만원
  ○ 사업방식 : 민간사업자가 건축하는 주택을 매입하기 위해 사전약정을 체결하고, 준공 시 매입하여 공급
  ○ 지원대상 : 울산시 거주(예정)하는 19~39세 무주택 청년층",,20260101 ~ 20281231,2026-04-07,2026-05-04
양정동 청년 유홈 건립,주택 및 거주지,울산광역시,,온통청년,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56093,"청년가구 주거만족도가 높은 선호지(시소유)에 특화된 설계로 건립하여 청년가구 주거 만족도 향상   ○ 위    치 : 울산광역시 남구 북구 양정동 776-4번지
  ○ 규    모 : 부지면적 312.5㎡, 연면적 620.39㎡, 지상5층
    - 1층    : 주차장
    - 2∼5층 : 청년희망주택 18호, 공유오피스 1호
  ○ 사업기간 : '23. 5. ~ ’26. 2.
  ○ 사 업 비 : 3,914백만원(국 837  시 3,077)",,20230501 ~ 20260228,2026-04-07,2026-05-04
방어동 청년 유홈 건립,주택 및 거주지,울산광역시,,온통청년,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56092,"청년가구 주거만족도가 높은 선호지에 특화된 설계로 건립하여 청년가구 주거 만족도 향상   ○ 위    치 : 울산광역시 남구 동구 방어동 481-97번지
  ○ 규    모 : 부지면적 1,076㎡, 연면적 1,569.21㎡, 지상5층
    - 1층    : 주차장
    - 2∼5층 : 청년희망주택 36호, 공유오피스 2호
  ○ 사업기간 : '23. 5. ~ ’26. 4.
  ○ 사 업 비 : 9,690백만원(국 1,674  시 8,016)",,20230501 ~ 20260430,2026-04-07,2026-05-04
백합 청년 유홈 건립,주택 및 거주지,울산광역시,,온통청년,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56074,"청년가구 주거만족도가 높은 선호지(시소유)에 특화된 설계로 건립하여 청년가구 주거 만족도 향상  
  ○ 위    치 : 울산광역시 남구 삼산동 1530-4번지
  ○ 규    모 : 부지면적 594㎡, 연면적 969.94㎡, 지상5층
    - 1층    : 주차장
    - 2∼5층 : 청년희망주택 23호, 공유오피스 3호
  ○ 사업기간 : '23. 5. ~ ’26. 3.
  ○ 사 업 비 : 4,662백만원(국 1,070  시 3,592)",,20230501 ~ 20260331,2026-04-07,2026-05-04
달동 청년 유홈 건립,주택 및 거주지,울산광역시,,온통청년,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56073,"청년가구 주거만족도가 높은 선호지(시소유)에 특화된 설계로 건립하여 청년가구 주거 만족도 향상   ○ 위    치 : 울산광역시 남구 달동 1279-1번지
  ○ 규    모 : 부지면적 599㎡, 연면적 1,056.22㎡, 지상5층
    - 1층    : 주차장
    - 2∼5층 : 청년희망주택 26호, 공유오피스 3호
  ○ 사업기간 : '23. 5. ~ ’26. 3.
  ○ 사 업 비 : 5,082백만원(국 1,209  시 3,873)",,20230501 ~ 20260331,2026-04-07,2026-05-04
삼산동 청년 유홈 건립 사업,주택 및 거주지,울산광역시,,온통청년,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56072,"청년가구 주거만족도가 높은 선호지(시소유)에 특화된 설계로 건립하여 청년가구 주거 만족도 향상  
  ○ 위    치 : 울산광역시 남구 삼산동 1554-3번지
  ○ 규    모 : 부지면적 581㎡, 연면적 1,104.83㎡, 지상5층
    - 1층    : 주차장
    - 2∼5층 : 청년희망주택 31호, 공유오피스 3호
  ○ 사업기간 : '23. 5. ~ ’26. 3.
  ○ 사 업 비 : 5,170백만원(국 1,442 시 3,728)",,20230501 ~ 20260331,2026-04-07,2026-05-04
태화동 청년 유홈 건립,주택 및 거주지,울산광역시,,온통청년,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56071,"청년가구 주거만족도가 높은 선호지(시소유)에 특화된 설계로 건립하여 청년가구 주거 만족도 향상   ○ 위    치 : 울산광역시 중구 태화동 21-2
  ○ 규    모 : 부지면적 501㎡, 연면적 653.3㎡, 지상5층
    - 1층    : 주차장
    - 2∼5층 : 청년희망주택 16호, 공유오피스 3호
  ○ 사업기간 : '22. 1 ~ ’26. 4. 
  ○ 사 업 비 : 4,187백만원(국 744,  시 3,443)",,20220101 ~ 20260430,2026-04-07,2026-05-04
상안지구 행복주택 건립,주택 및 거주지,울산광역시,,온통청년,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56068,"사회초년생, 신혼부부 등 청년층의 주거안정 도모
청년층의 주거안정을 위한 저렴한 공공임대주택 공급 확대    ○ 위    치 : 울산광역시 북구 상안동 343 일원
  ○ 사업기간 : ‘17. ~ ’28.
  ○ 세 대 수 : 행복주택 102세대(신혼부부 70호 청년·주거약자 32호)
  ○ 사 업 비 : 35,100백만원(국 6,900 도시공사 21,700 기금 6,500)",,20170101 ~ 20281231,2026-04-07,2026-05-04
대학일자리플러스센터 운영,취업,울산광역시,,온통청년,https://www.ulsan.ac.kr/kor/Main.do,"대학의 취업 지원 역량 강화 및 청년의 원활한 노동시장 이행 지원 ※ 국가직접지원사업 <울산대학교(대학일자리플러스센터/거점형)>
사업기간 : ‘26. 3. ~ ’27. 2. ※ 최초시행 ‘22. 3.
사업비 : 700백만원(국400, 시125, 대학175)
사업대상 : 재학생, 졸업 2년 이내 청년, 지역청년
사업내용 : 진로탐색 및 통합상담 지원, 취업컨설팅 및 일자리 매칭 서비스 제공 등

<울산과학대학교 (대학일자리플러스센터/일반형)>
사업기간 : ‘26. 3. ~ ’27. 2. ※ 최초시행 ‘23. 3.
사업비 : 300백만원(국200, 시50, 대학50)
사업대상 : 재학생, 졸업 2년 이내 청년, 지역청년
사업내용 : 진로탐색 및 통합상담 지원, 취업컨설팅 및 일자리 매칭 서비스 제공 등",,20260301 ~ 20270228,2026-04-07,2026-05-04
지역혁신중심 대학지원체계(RISE) 추진,취업,울산광역시,,온통청년,https://www.utp.or.kr/,"지자체 주도로 지역발전전략과 연계한 지역 RISE 계획수립 및 대학지원사업을 통해 지역-대학 동반성장 추진  ○ 사업기간 : 2025년 ~ 2029년(5년간)
  ○ 지원금액 : 72,302백만원(국 60,252, 시 12,050) 
  ○ 지원내용 : 지역주도 대학지원사업 4대 프로젝트 및 12대 단위과제 추진 등
  ○ 수행기관 : 울산테크노파크",,20250101 ~ 20291231,2026-04-07,2026-05-04
울산형 생활장학금 지원,교육비지원,울산광역시,,온통청년,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56152,"생활장학금 지원으로 지역대학 위기 극복 및 청년인구 전입 유도   ○ 사업기간 : ‘26. 1. ~ 12.
  ○ 지원근거 : 「지방대학 및 지역균형인재 육성에 관한 법률」제16조, 「울산광역시 대학 및 지역균형인재 육성 지원 조례」제16조
  ○ 지원대상 : ‘24. 1. 1. 이후 울산으로 전입한 관내 대학(원)생
  ○ 지원내용 : 최초 전입 시 20만원, 6개월 주소 유지 시 10만원 지급
  ○ 지원방법 : 시(보조금 지원)☞대학(신청․접수/장학금 지원)",,20260101 ~ 20261231,2026-04-07,2026-05-04
대학(원)생 학자금대출 이자 지원사업,교육비지원,울산광역시,,온통청년,https://www.kosaf.go.kr/ko/main.do,"지역 출신 대학(원)생이 재학기간 중 학업에 전념할 수 있도록 학자금 대출이자 상환 부담 경감   ○ 사업기간 : ‘26. 1. ~ 12.
  ○ 지원근거 :「울산광역시 대학생 학자금대출 이자지원에 관한 조례」 
  ○ 지원대상 : 본인 또는 직계 존속의 주소가 울산인 대학교(원) 재(휴)학생
  ○ 지원내용 : 2017년 이후 한국장학재단 신규대출금의 발생이자 지원
      ※ ‘17. 10월 한국장학재단과 업무협약 체결
  ○ 지원방법 : 한국장학재단으로 지급 → 장학재단에서 학생 계좌별 상환",,20260101 ~ 20261231,2026-04-06,2026-05-04
울산 미래인재육성 장학사업,교육비지원,울산광역시,,온통청년,https://uill.uri.re.kr/,"성적우수, 분야별 재능우수자 등에 장학금을 지원하여 울산을 이끌어 나아갈 인재로 육성하고자 함   ○ 기간/대상 : ‘26. 1. ~ 12. / 관내 초․중․고, 관내외 대학생 등
  ○ 주요내용 : 성적 우수자, 저소득층, 다자녀 가구 등 장학금 지원(8종)
  ○ 지 원 액 : 1인 100만원~150만원(울산인재장학금은 입학 등록금 전액)
  ○ 총사업비 : 880백만원   
  ○ 사업수행 : 울산평생교육진흥원(울산연구원)",,20260101 ~ 20261231,2026-04-06,2026-05-04
청년농업인 영농 스타트업 지원,취업,울산광역시,,온통청년,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56067,"영농창업 초기 재정적 어려움을 겪는 청년농업인에게 영농기반시설(농지,시설) 임차료와 정책자금 대출이자 부담을 완화하여 안정적 농업‧농촌 정착 도모  ○ 사업기간 : ’26. 1. ~ 12.
  ○ 사업대상 : 청년농업인(영농정착지원사업 선발자)
  ○ 사업인원 : 30명   
  ○ 사업내용 
     - 영농기반시설(농지·시설) 임차비 지원 : 6명
     - 창업자금(정책자금) 이자부담금 중 1% 지원 : 24명     
  ○ 지원금액 : 임차비(최대 5백만원), 이차보전(이자부담금) 1% 한도내 지원
  ○ 지원방법 : 개인별 계좌 입금",,20260101 ~ 20261231,2026-04-06,2026-05-04
인천 청년 고용안심 지원사업,취업,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=422,"지역경제와 인천 청년이 함께 혁신‧성장할 수 있는 지역특화 정규직 일자리 지원 ○ (기업) 청년일자리 인건비 지급(1인당 월60만원, 총12개월)
○ (청년) 장기근속을 위한 인센티브 지급(1인당 60만원, 총 2회)",,,2026-04-06,2026-05-04
(계양구) 청년도전지원사업,취업,인천광역시,,온통청년,https://www.youthcenter.go.kr,"미취업 청년에게 맞춤형 프로그램 및 참여수당, 인센티브 제공을 통한 자신감 회복 및 취업 의욕 고취 ○ 단기 프로그램(5주) : 참여수당 이수 시 50만원
○ 중기 프로그램(15주) : 참여수당 150만원(50만원×3회), 이수 인센티브 20만원, 취창업인센티브 이수 후 6개월 이내 취업·3개월 근속 시 50만원
○ 장기 프로그램(25주) : 참여수당 250만원(50만원×5회), 이수 인센티브 20만원, 구직활동 인센티브(이수 후 취창업 관련 활동시) 30만원, 취창업인센티브(이수 후 6개월 이내 취업·3개월 근속 시) 50만원",,,2026-04-06,2026-05-04
대학주도형 청년창업 플랫폼 운영,창업,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=312,"대학주도형 청년창업플랫폼 조성 사업을 통해 대학 간 교류·협력  활성화를 도모하고 대학생 창업기업을 발굴·육성하는 창업문화 조성 ○ 인천 대학연합 창업아카데미 운영 
○ 인천 대학 청년 창업펀드 운영",,,2026-04-06,2026-05-04
스포츠산업 창업 지원,창업,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=314,공공체육시설 유휴공간을 활용한 스포츠산업 분야 창업 지원 -,,,2026-04-06,2026-05-04
검단신도시 워라밸빌리지 특화구역 청년주거단지 조성,주택 및 거주지,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=317,"청년층의 주거안정을 위한 주택공급과, 일과 삶의 균형을 실현할 수 있는 미래선도형 특화단지 조성 - 규모 : 4.5천세대(공동주택 3천호, 오피스텔 1.5천호)
   - 면적 : 약 25만㎡
   - 주요시설 : 공동주택, 일자리클러스터, 여가시설 등",,,2026-04-06,2026-05-04
기존주택 매입 청년 임대사업,주택 및 거주지,인천광역시,,온통청년,https://www.incheon.go.kr/housing/hou020102,"기존 주택 매입 후 청년들에게 저렴하게 임대하여 주거비 부담 완화 ○ 주변 전세가 대비 30% 이하
- 전용면적 50㎡이하 다가구, 다세대, 연립주택 등
*자세한 사항은 아래 참고사이트 클릭하여 확인바랍니다.",,,2026-04-06,2026-05-04
청년층 임대주택 공급 확대(통합공공임대주택),주택 및 거주지,인천광역시,,온통청년,https://www.youthcenter.go.kr,"저소득 서민, 청년, 신혼부부, 장애인, 국가유공자 등 주거취약계층을 통합한 통합공공임대주택 공급으로 주거안정 및 주거환경 개선 도모 -",,,2026-04-06,2026-05-04
아이플러스(i+) 집드림_천원주택,주택 및 거주지,인천광역시,,온통청년,https://www.incheon.go.kr/housing/hou060101,"신혼부부 및 출생 가구의 주거비 부담 완화를 통해 안정적 주거공간 제공으로 저출생 및 인구감소 문제 해결에 기여 ○ 임 대 료: 1일 1,000원(월 3만원) ※관리비 별도
 ○ 공급기간: 최초 2년(2회 연장 ⇒ 최장 6년)",,,2026-04-06,2026-05-04
인천형 공공간호사 장학사업,교육비지원,인천광역시,,온통청년,https://www.youthcenter.go.kr,"공공의료에 사명감을 갖춘 지역 공공의료인력 양성체계 마련 및 필수의료 인력확보에 기여 ○ 장학금 1년 지원(1인당 1,000만원)
○ 졸업 후 인천의료원 간호사로 2년간 의무근무",,,2026-04-06,2026-05-04
공공기관 청년 아르바이트 운영,취업,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=328,"청년에게 공공기관의 다양한 직무체험을 통해 인천시정에 대한 이해 및 행정체험 기회 제공 근무 참여에 따른 급여지급(주 5일, 1일 7시간)
- 근무형태 : 사무근로
- 근무내용 : 행정업무 보조 등
- 근무장소 : 인천시 본청 및 사업소, 군·구, 공사·공단, 출자·출연기관 등
- 급여 : 사무근로(생활임금)",,,2026-04-06,2026-05-04
국제기구 직업체험 프로그램,취업,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=334,"인천 청년들의 국제기구 진출 발판 마련 및 경력 형성 제고를 위해 국제기구에서의 직업체험(청년인턴십) 기회 제공 ○ 대상기관: 인천 소재 국제기구 15개소
 - UN산하기구(9) : UNAPCICT, UNESCAP/NEASPEC, UNCITRAL, UNPOG, UNDRR ONEA/GETI, UNOSD, CTCN 등 
 - 국제기구(6) : GCF, World Bank, GGGI, EAAFP, AFOB, A-WEB 등
○ 활동분야
 - 국제기구 주최 각종 행사 및 회의 진행 지원
 - 국제기구 행정 업무 보조, 통·번역 작업 등
- 국제기구 각종 홍보 활동 지원 등 기타 국제기구 업무 보조
○ 지원사항
 - 참가확인서 발급 및 활동시간에 따른 활동비 지급
 - 단체보험 가입 지원",,,2026-04-06,2026-05-04
(인천환경공단)청년 체험형 인턴 운영,취업,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=336,미취업 청년에게 환경기초시설 직무 체험 기회 제공 -,,,2026-04-06,2026-05-04
(인천교통공사)청년 체험형 인턴 운영,취업,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=338,"청년층의 취업난 완화와 직무 체험기회 제공을 통한 취업역량강화 ○ 오리엔테이션 및 교육 실시 : 채용제도 설명, 소양교육, 공사직무소개 등
○ 멘토링 프로그램 운영 : 부서별 멘토링, 인턴사원 성과보고서 제출 
○ 부서 배치 및 업무 할당을 통한 직무체험",,,2026-04-06,2026-05-04
청년 인재육성 사업,교육비지원,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=339,"지역 우수인재 대상 해외연수, 해외봉사 등 지원을 통해 폭넓은 세계관 형성 및 미래 리더로서의 글로벌 마인드 함양 제고 ○ 청년 인재육성을 위한 해외 프로그램 운영 지원",,,2026-04-06,2026-05-04
인품 자립주택 운영,주택 및 거주지,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=360,"자립준비청년의 안정된 주거를 바탕으로 취업, 및 자립생활 등 맞춤형 통합서비스 집중 지원 ○ LH 지역수요 맞춤형 임대주택 운영(운서역 5개실, 논현역 10개실)
○ 자립준비청년 입주자 모집 및 선발(보증금 및 임대료 최대 2년 市 지원)
○ 입주 청년 대상 고용노동부 맞춤형 취업프로그램 및 인품 멘토링 사업 연계
   - LH 인천지역본부 : 인품자립주택 지원(청년 특화형 매임임대주택) 
   - 인천시 : 인품 자립주택 보증금 및 임대료 지원
   - 자립지원전담기관 : 사례관리 대상자 선정 및 인품가족단 멘토링서비스 및 기타 후원 연계 지원
   - 중부지방고용노동청 : 자립준지청년 취업 전 단계 지원",,,2026-04-06,2026-05-04
인천 농어촌 청년 역량강화 프로그램 지원,창업,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=364,"인천 농어촌 청년들의 창업 역량 강화를 위한 체계적인 교육 프로그램 제공으로 지속 가능한 비즈니스 모델 개발 지원 ○ (창업 역량강화) 지역 자원을 활용한 비즈니스 모델 설계 이론 및 실습
○ (멘토-멘티 창업 컨설팅) 선배 창업자 및 외부 전문가와 1:1 맞춤형 멘토링
○ (선진 사례 답사 및 벤치마킹) 선진 기술 및 운영방식 벤치마킹
○ (네트워킹) 창업 네트워크 형성, 성과공유회 개최 등",,,2026-04-06,2026-05-04
(미추홀구)K-콘텐츠 청년창업실 운영,창업,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=377,콘텐츠분야 청년창업가(또는 예비창업가) 지원 콘텐츠 분야 청년창업가 입주공간(사무실 등) 제공,,,2026-04-06,2026-05-04
청년 주택임차보증금 이자 지원 대출연장,전월세 및 주거급여 지원,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=380,"인천시 청년주택임차보증금 이자 지원 사업 수혜자 중 대출이자 연장 지원을 통한 주거비 부담 완화 ○ (지원금리) 최초 대출추천 모집 당시 공고문에 명시한 금리
○ (취급은행) NH농협은행 인천관내 영업점(기존 대출 영업점)
○ (연장조건)
  - 인천광역시에 주민등록이 되어 있는 무주택 청년 세대주
  - 본인 및 배우자, 모든 자녀 무주택 * 자녀는 가족관계증명서 상 대출연장신청일 기준 19세 미만이어야 함.    
  - 나이, 소득기준은 최초 대출신청 나이, 소득기준 적용
  - 연장제외 사항에 해당하지 않는 경우
  - 한국주택금융공사와 NH농협은행 대출연장심사 기준을 충족해야 함
   ※ 최초 대출금에 대한 기한 연장이며, 기존 임대차 계약 연장에 따른 보증금 변동(증액) 시 추가 대출은 불가함
○ (연장기간) 최초 대출 만기일로부터 2년이내(1회 연장)
  - 연장 계약기간이 2년 미만인 경우 연장은 기간이 아닌 횟수로 판단
  - 인천시 연장추천 심사를 통과하였더라도, 은행 대출연장 심사에서 미통과시 대출연장이 안 될 수 있으며, 이 경우 본 사업 1회 연장한 것으로 간주하고, 이자 지원은 최초 대출 만기일에 종료됨
* 자세한 사항은 하단의 대출연장 신청안내 파일 참고",,20250409 ~ 20261231,2026-04-06,2026-05-04
대기업 현직자와 함께하는 취업특강 [마케팅/MD (주)아모레퍼시픽],취업,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=382,"대기업 현직자를 초청하여 실질적인 취업 정보 제공과 경험 공유의 장 마련 강의세부내용 
 - 회사 및 직무소개
 - 기업 채용 트렌드, 채용 프로세스
 - 기업 및 직무분석 방법
 - 자기소개서 작성 등 면접준비 방법 등",,,2026-04-06,2026-05-04
인천시 청년월세 지원사업,전월세 및 주거급여 지원,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=392,"경제적 어려움을 겪는 청년들의 주거비용 부담 경감 ○ 지원금액 : 1인 월 20만원씩, 최대 24개월(회) 월세 지원(기존 지원횟수 포함 한사람당 최대 24회 지급 가능)
   - 실제 납부하는 월세의 최대 20만원까지 지원(임차보증금, 관리비 등은 제외)
○ 지 급 일 : 매월 25일 현금으로 지급
   - 토요일이거나 공휴일인 경우에는 그 전날 지급
   - 신규 신청자의 경우 선정된 이후 5월분 월세부터 소급 지원하며, 변경 신청자의 경우 신청월부터 가산하여 소급 지원
○  주거급여 수급자인 경우 전월(20일)에 지급한 주거급여를 차감하고 지급",,20260330 ~ 20260529,2026-04-06,2026-05-04
(중구) 2026년 중구 청년 이사비 지원사업,주택 및 거주지,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=395,"무주택·주거취약 청년에게 이사비용을 지원하여 주거 안정을 도모하고 중구 청년의 지역정착을 촉진 생애 1회, 이사비 최대 40만원 실비 지원 
※ 이사비 및 중개보수비에 실제 소요된 비용만 지원하며, 청소비는 제외",,20260201 ~ 20261130,2026-04-06,2026-05-04
청년 주택임차보증금 이자 지원 사업 모집,주택 및 거주지,인천광역시,,온통청년,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=396,"인천 청년들의 주거비용 부담 완화와 안정적인 주거생활 지원을 위한 임차보증금 대출이자 지원 ○ (지원내용) 대출한도 1억원 이내 대출금에 대한 이자 지원
 - (1자녀 이상 가구) 연 3.5% 지원, (그 외 가구) 연 3.0% 지원
 - 임차보증금 90% 이내에서 최대 1억원 이하
 - 본 사업을 통한 대출은 생애 1회로 제한
 - 본 사업 전용 협약대출상품으로 대출해야 함(NH농협은행 인천관내 영업점)
○ (대출용도) 전세·보증부월세 주택임차보증금
 - 대출금은 잔금지급일에 주택소유자(임대인) 계좌로 입금
 - 신규 전세·보증부월세 계약만 지원하며 지원대상자로 선정되면 추천통보일로부터 3개월 이내 전세·보증부월세 계약 및 대출실행
○ (대출금리) 대출실행일(임대차계약서상 잔금지급일)기준으로 결정
 - 은행대출금리는 매일 변동되는 기준금리+가산금리로 결정되므로 대출실행일에 개인별로 최종 결정됨
 - 개인별 본인부담 금리 = 은행대출금리 - 인천시 지원금리
 - 주택금융공사 보증료 등 대출 관련 부대비용은 본인 부담
○ (대출기간) 2년 만기상환(1회 연장 가능, 최장 4년 이내)
 - 대출기한 연장시 최초 신청나이, 소득기준으로 연장하며, 계약기간이 2년 미만인 경우 연장은 기간이 아닌 횟수로 판단
 - 대출기한 연장에 따른 지원금리는 최초대출년도와 동일하게 적용
 - 인천시 연장추천 심사를 통과하였더라도, 은행 대출연장 심사에서 미통과시 대출연장이 안 될 수 있으며, 이 경우 본 사업 1회 연장한 것으로 간주
 - 은행 대출 연장이 안될 경우, 이자 지원은 최초 대출 만기일에 종료됨",,20260511 ~ 20260529,2026-04-06,2026-05-04
